"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","sex","age","educ","income","fruitsperday","vegsperday","ffq_veg_tomatoes","ffq_veg_stringbeans","ffq_veg_beans","ffq_veg_peas","ffq_veg_broccoli","ffq_veg_cauliflower","ffq_veg_cabbage","ffq_veg_carrot","ffq_veg_squash","ffq_veg_sweetpotatoes","ffq_veg_check6","ffq_veg_kale","ffq_veg_spinach","ffq_veg_lettuce","ffq_veg_celery","ffq_veg_peppers","ffq_veg_onions","ffq_veg_asparagus","ffq_veg_mushrooms","FFQ_F_grapes","ffq_fruit_bananas","ffq_fruit_canaloupe","ffq_fruit_avocado","ffq_fruit_apples","ffq_fruit_pears","ffq_fruit_oranges","ffq_fruit_grapefruit","ffq_fruit_check30","ffq_fruit_strawberries","ffq_fruit_blueberries","ffq_fruit_peaches","ffq_fruit_plums","ffq_time_First.Click","ffq_time_Last.Click","ffq_time_Page.Submit","ffq_time_Click.Count","e01","e02","e03","e04","e05","e06r","e07r","e08","check_2","m01","m02","m03","m04","m05","m06","m07r","m08","check_7","b01","b02r","b03","b04","b05r","b06","b07r","b08","b09","b10","b11","b12r","assignmentId","hitId","workerId","surv_time","surv_pay"
"2019-02-12 09:16:09","2019-02-12 09:22:21","0","db449915dedda506","100","372","1","2019-02-12 09:22:21","R_usQDaDzN98tsWs1","","","","",47.49,-111.25,"anonymous","EN","1","34","4","5","1","3","6","2.5","16","6","6","2.5","1","6","6","6","6","6","1","6","6","6","6","2.5","6","1","6","1","6","16","2.5","16","6","30","6","6","2.5","1","3.4","45.63","47.305","26","4","4","5","4","5","5","4","2","2","5","5","5","5","6","5","6","6","7","6","2","6","5","3","6","2","3","6","5","6","2","33FOTY3KEML5SDQ422LIFDWYPWM1CV","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","48c4ee53c792bafd","10","1.40"
"2019-02-12 09:02:45","2019-02-12 09:22:41","0","f926ad517612ed2c","100","1196","1","2019-02-12 09:22:42","R_3fSIZ8q2aH78T8n","","","","",38.04,-121.34,"anonymous","EN","0","24","6","6","1.5","3","6","6","6","2.5","6","2.5","2.5","2.5","1","1","6","2.5","1","2.5","1","6","2.5","1","6","1","2.5","1","2.5","6","1","2.5","1","30","1","2.5","1","1","17.52","100.554","101.71","26","2","6","4","5","5","6","6","5","2","6","6","6","6","6","6","6","6","7","5","2","5","5","6","6","2","3","6","3","3","3","3LUY3GC63Z02XOEAWNOX0NMIR10P7T","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","d06a8062d087e24a","10","1.40"
"2019-02-12 09:04:24","2019-02-12 09:23:26","0","8134947775a440ad","100","1141","1","2019-02-12 09:23:27","R_3f67zxMs6mLXL7r","","","","",32.8,-97.36,"anonymous","EN","0","33","4","3","0.5","0.25","1","6","6","1","2.5","1","1","16","1","1","6","1","1","2.5","2.5","2.5","1","2.5","2.5","6","16","1","16","2.5","2.5","1","1","30","16","16","2.5","1","34.749","66.633","67.685","26","4","4","5","4","4","4","4","4","2","4","6","5","4","5","4","3","4","7","5","3","3","5","2","4","3","1","6","3","5","3","3O7L7BFSHEPVPH6G60CJX0DNRA9EIS","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","ad3b774fec4eae36","10","1.40"
"2019-02-12 09:19:03","2019-02-12 09:24:21","0","b47965fd9777a624","100","318","1","2019-02-12 09:24:21","R_3nOZVJ6nrXWHzfL","","","","",38.79,-90.28,"anonymous","EN","1","25","4","3","2.5","2.5","1","1","2.5","1","6","2.5","2.5","6","1","1","6","1","6","6","6","6","16","6","2.5","2.5","2.5","1","1","16","6","6","2.5","30","6","6","2.5","1","1.34","30.716","31.796","35","4","7","6","7","7","6","4","7","2","6","6","6","6","6","6","7","2","7","7","1","7","7","1","7","1","6","6","7","7","1","3WRFBPLXRAOKTK1AEW8FJH57MKE3N7","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","5de3f979f7acd039","10","1.40"
"2019-02-12 09:02:46","2019-02-12 09:25:34","0","7d87a3d3287b9d10","100","1367","1","2019-02-12 09:25:35","R_3OcVBc39iLpozGE","","","","",38.79,-77.28,"anonymous","EN","1","25","3","5","0.25","1.5","6","1","6","1","1","1","1","1","1","1","6","1","6","6","2.5","2.5","6","2.5","6","1","2.5","1","2.5","1","1","1","1","30","2.5","2.5","1","1","2.2","33.905","36.283","17","2","7","7","4","2","6","2","1","2","4","4","5","4","4","2","2","6","7","6","7","4","4","1","2","2","2","6","3","2","6","3U5NZHP4LR2ZQDKM9WA9R0BC54WPHV","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","f9d920eeb27334ed","10","1.40"
"2019-02-12 09:01:50","2019-02-12 09:26:36","0","5628cce046570a73","100","1486","1","2019-02-12 09:26:36","R_3iRzLdZleF8RMTL","","","","",45.55,-122.64,"anonymous","EN","1","44","3","5","2","2","6","2.5","16","1","1","1","6","16","2.5","2.5","6","6","30","16","16","16","30","2.5","6","6","16","2.5","16","30","30","16","2.5","30","30","30","6","6","3.107","40.401","41.037","28","4","5","5","5","4","6","4","3","2","6","6","5","3","5","5","3","3","7","6","2","6","5","2","6","3","3","6","5","6","2","3J4Q2Z4UTY32NFGQ48BYS8B9POVQWN","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","f6d535b9d65c8a9d","10","1.40"
"2019-02-12 09:14:32","2019-02-12 09:26:38","0","9805ff8cc5064d11","100","725","1","2019-02-12 09:26:39","R_1OJpIorn86qkrEJ","","","","",38.69,-77.2,"anonymous","EN","1","32","2","2","2.5","3","6","2.5","6","2.5","16","16","2.5","16","2.5","2.5","6","6","6","2.5","2.5","16","16","2.5","6","6","16","1","6","16","1","16","1","30","16","6","16","2.5","1.551","50.799","51.381","32","4","6","7","7","7","6","4","6","2","6","6","6","6","6","5","7","2","7","6","5","6","6","2","5","2","3","6","6","5","2","3TMFV4NEP8EWHBGUIEUY6HQ9VI9W8I","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","0e093231c3d22b19","10","1.40"
"2019-02-12 09:18:17","2019-02-12 09:26:41","0","e404cd3825b7a68d","100","503","1","2019-02-12 09:26:41","R_2TFCeQPwHBcAxnY","","","","",31.51,-109.84,"anonymous","EN","0","42","4","4","0.25","1.5","16","6","2.5","6","6","1","1","16","6","1","6","1","1","16","1","2.5","16","1","1","6","1","1","2.5","1","1","2.5","1","30","1","1","1","1","10.212","45.667","50.791","27","4","6","5","4","5","6","4","3","2","3","7","3","5","6","6","6","4","7","6","5","3","6","1","3","1","3","7","5","2","5","3D8YOU6S9EKWLT81UZIZ4F9L478U6V","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","984343242eb6773a","10","1.40"
"2019-02-12 09:13:17","2019-02-12 09:27:09","0","fb11119426e32c58","100","831","1","2019-02-12 09:27:09","R_2QopHS14cehVgcw","","","","",35.15,-89.97,"anonymous","EN","1","27","4","3","0.25","1","2.5","1","2.5","1","6","1","2.5","2.5","1","1","6","1","1","2.5","2.5","6","16","1","1","1","1","1","1","1","1","1","1","30","1","1","1","1","82.351","99.322","100.052","28","2","4","2","2","2","2","3","5","2","2","2","2","2","2","2","3","6","7","2","2","6","2","5","6","3","6","3","2","3","2","33OOO72IVHL61X2D4L5SLJFTHFCTCV","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","4d17e42b0d72be22","10","1.40"
"2019-02-12 09:21:08","2019-02-12 09:27:12","0","26f755a929760926","100","364","1","2019-02-12 09:27:13","R_23dWWSBZ9mMHADd","","","","",28.25,-82.5,"anonymous","EN","1","28","4","1","1","1","2.5","1","2.5","1","1","1","2.5","1","2.5","1","6","2.5","6","2.5","1","6","6","1","6","1","1","1","2.5","2.5","2.5","6","1","30","2.5","1","2.5","1","13.544","29.424","29.957","26","4","5","4","4","5","5","3","3","2","5","5","4","6","4","2","3","1","7","7","5","3","2","2","6","3","6","3","1","3","2","3KV0LJBBH2L6U41CDLUBO0JNN8JRMY","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","863c31fc5593738e","10","1.40"
"2019-02-12 09:24:33","2019-02-12 09:27:44","0","778ca7e4d5b723d7","100","190","1","2019-02-12 09:27:44","R_s71n03JMDqUXQe5","","","","",46.46,-90.16,"anonymous","EN","1","24","2","4","1","1","1","1","2.5","1","1","1","1","2.5","1","1","6","1","1","6","2.5","1","1","1","1","6","16","1","1","6","1","1","1","30","1","1","1","1","1.41","21.81","22.203","33","4","5","5","4","5","5","5","5","2","6","4","3","5","5","4","5","5","7","6","2","6","3","3","5","3","6","6","3","3","5","37UEWGM5HT89YFFNKZBD48VKPXOR1Q","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","0fbd769cf2594b3b","10","1.40"
"2019-02-12 09:24:57","2019-02-12 09:28:37","0","d97bf29d01018adb","100","219","1","2019-02-12 09:28:38","R_3Kxrm2V8TO2gy3Y","","","","",40.58,-76.55,"anonymous","EN","0","29","6","2","3","4","6","2.5","6","16","6","1","1","6","1","6","6","2.5","16","1","2.5","1","2.5","30","2.5","30","2.5","1","1","1","2.5","2.5","2.5","30","2.5","2.5","1","2.5","1.83","29.936","30.764","29","5","5","5","5","5","2","4","4","2","6","6","5","5","5","6","3","2","5","3","3","3","3","3","2","3","2","2","3","2","3","3IXEICO792JHLGTCUUSPZJNJLT1T63","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","4029d20ab671e56c","10","1.40"
"2019-02-12 09:10:44","2019-02-12 09:28:47","0","e3166593e9a842d4","100","1083","1","2019-02-12 09:28:48","R_vpD5ey8hdtJbk65","","","","",44.98,-93.18,"anonymous","EN","0","26","4","4","2","1","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","6","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","6","6","6","6","6","6","6","6","30","16","2.5","2.5","1","25.845","51.745","53.872","14","4","5","5","5","6","5","4","3","2","5","5","5","5","5","5","2","5","7","3","3","3","3","3","3","3","3","3","3","3","3","3TPWUS5F891YTE67ZQA383MSL9UWCO","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","cd6a2d9229660bf2","10","1.40"
"2019-02-12 09:24:17","2019-02-12 09:30:17","0","c68b50a8454bf3ee","100","360","1","2019-02-12 09:30:18","R_21ugO64A8eTQEda","","","","",40.83,-81.34,"anonymous","EN","1","68","4","3","3","2","16","30","16","1","1","1","16","2.5","1","2.5","6","1","1","16","2.5","6","6","1","1","16","16","1","1","16","1","2.5","1","30","2.5","2.5","2.5","1","4.522","72.541","74","30","5","5","5","5","2","6","3","5","2","5","5","5","2","5","5","5","3","7","6","2","3","5","2","5","3","6","3","3","6","3","3VW6495TLJ0FLM2CAJAGQRZRZ5CYYX","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","dbf38ecdc4d96c9b","10","1.40"
"2019-02-12 09:26:41","2019-02-12 09:31:26","0","8cbbb6be0806a0ad","100","285","1","2019-02-12 09:31:27","R_2WVJ11hVQGX4bAb","","","","",40.6,-111.96,"anonymous","EN","1","38","4","3","0.5","2","2.5","1","6","1","16","6","1","1","1","2.5","6","1","1","1","1","2.5","2.5","1","1","1","1","1","1","2.5","1","1","1","30","1","2.5","1","1","4.984","28.881","29.581","27","4","7","3","7","6","7","6","4","2","3","7","4","6","6","7","5","6","7","3","6","3","1","5","2","7","7","7","1","2","5","3U088ZLJVKTEZMBRNAHJD2KRCKY0W0","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","cabc4c5006d7e240","10","1.40"
"2019-02-12 09:01:58","2019-02-12 09:31:27","0","1d43034797dec8a0","100","1769","1","2019-02-12 09:31:28","R_SCX7uUlCPF6Zt7z","","","","",34.53,-82.63,"anonymous","EN","1","26","5","4","3","2.5","6","16","1","16","16","1","16","6","30","2.5","6","6","1","16","16","1","16","2.5","30","6","2.5","16","2.5","16","2.5","6","1","30","1","6","2.5","2.5","1.823","702.509","704.082","30","7","6","6","5","7","3","2","6","2","6","6","6","6","5","7","6","3","7","3","6","3","2","2","3","1","6","2","6","7","2","3HMVI3QICJSIVGR9YU37C4OHSK3Y1Z","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","0a3615fc51867f2c","10","1.40"
"2019-02-12 09:15:19","2019-02-12 09:32:05","0","12b587b023ddd86c","100","1006","1","2019-02-12 09:32:05","R_1pYIORtI3vh5yIy","","","","",35.14,-80.77,"anonymous","EN","1","60","2","4","1","0.25","2.5","1","2.5","2.5","1","1","1","2.5","1","2.5","6","1","1","6","2.5","6","1","1","1","6","6","1","1","16","6","16","16","30","2.5","1","1","1","1.977","29.289","30.097","27","5","6","6","5","6","5","3","5","2","5","3","5","6","5","3","1","6","7","6","3","6","6","6","6","2","3","6","6","6","2","374TNBHA8BV6CKBQJ9TMD5WP0WVQYM","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","d42acfe91a3d6a87","10","1.40"
"2019-02-12 09:27:00","2019-02-12 09:32:29","0","67a8e34ce2d40a0a","100","328","1","2019-02-12 09:32:29","R_5cE7aMn1fp8pcXf","","","","",35.96,-78.93,"anonymous","EN","1","42","4","3","1.5","2","16","6","30","16","6","6","6","16","6","16","6","2.5","16","6","6","6","6","2.5","6","2.5","6","6","6","6","2.5","2.5","2.5","30","16","16","2.5","2.5","17.69","44.932","45.903","26","6","6","6","5","6","3","3","6","2","6","6","6","6","6","6","6","2","7","6","2","6","6","2","6","2","5","5","5","5","2","3T3IWE1XG6NAVYCW936N5O4ALUDQTX","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","883f2ea6fd272f72","10","1.40"
"2019-02-12 09:23:49","2019-02-12 09:33:10","0","3d506c8799ff3aa6","100","561","1","2019-02-12 09:33:11","R_3iqlBaWjoISwEuV","","","","",42.35,-83.22,"anonymous","EN","0","40","6","4","4","3","6","2.5","6","6","2.5","16","16","6","16","16","16","6","2.5","6","2.5","6","16","6","6","2.5","16","2.5","6","16","16","16","6","16","16","16","2.5","6","1.285","21.759","22.33","29","4","6","4","5","6","2","2","5","2","4","6","5","6","6","5","3","2","7","2","3","1","3","4","2","3","4","2","3","4","2","3GD6L00D3SXI1Z2VFRFWI91AJAQ1MD","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","99c2671ba90c912a","10","1.40"
"2019-02-12 09:30:56","2019-02-12 09:33:59","0","a836a6ba969e4ea8","100","182","1","2019-02-12 09:33:59","R_2qjuyaxcDGYdU3I","","","","",28.21,-80.68,"anonymous","EN","1","36","4","4","3","4","6","6","1","1","6","1","1","6","1","1","6","1","6","16","16","6","6","2.5","2.5","16","6","1","1","1","1","6","1","30","1","1","1","1","0.988","3.029","19.318","2","5","5","5","5","2","6","5","3","2","4","5","3","5","6","5","6","2","7","6","2","6","6","2","6","2","6","6","5","6","2","3JRJSWSMQHLGZEOXLX5WTUBY8SCE3S","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","c67cb60679003eed","10","1.40"
"2019-02-12 09:28:35","2019-02-12 09:34:01","0","345a8809644dd0e1","100","326","1","2019-02-12 09:34:01","R_QoxagtW4KwIIVnb","","","","",38.83,-76.8,"anonymous","EN","1","23","3","6","0.25","1","2.5","1","2.5","1","1","1","2.5","2.5","1","1","6","2.5","2.5","2.5","1","2.5","16","1","1","2.5","1","2.5","1","2.5","1","1","1","30","2.5","1","1","1","2.751","62.178","66.709","39","4","4","6","5","3","5","6","5","2","4","5","2","5","4","4","3","2","7","6","2","6","3","2","5","2","6","6","3","6","2","3Z2R0DQ0JHEREWSEHXRRAK662ECE2H","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","00ac18765b54148e","10","1.40"
"2019-02-12 09:28:39","2019-02-12 09:34:08","0","f48e3da3e0bf9974","100","329","1","2019-02-12 09:34:09","R_rpZc5UH0jinDqKt","","","","",43.42,-85.76,"anonymous","EN","0","29","4","4","1","1","1","1","1","1","2.5","1","1","2.5","2.5","1","6","1","2.5","1","1","1","6","1","1","2.5","2.5","1","1","6","1","1","1","30","1","2.5","1","1","3.124","44.42","46.02","26","4","6","6","4","5","2","2","4","2","6","7","2","7","7","3","3","2","7","7","2","7","6","2","6","3","1","5","2","6","5","3YT88D1N08YJLEG7HJGZRPO3SP8K3I","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","4cf96da7857ad077","10","1.40"
"2019-02-12 09:31:11","2019-02-12 09:34:33","0","ebfef3520fe2f04f","100","201","1","2019-02-12 09:34:34","R_OxsyMNNZl8Ww3gl","","","","",30.2,-93.44,"anonymous","EN","1","27","5","4","1","1.5","6","2.5","16","6","1","16","2.5","2.5","1","2.5","6","2.5","16","2.5","2.5","16","16","2.5","1","1","6","1","1","6","1","6","1","30","2.5","2.5","1","1","0.84","24.383","24.852","35","3","4","6","5","6","2","3","4","2","5","5","3","4","6","5","2","5","7","2","4","3","2","3","4","2","4","3","4","5","5","3WSELTNVR32I8I5FK791FOP5HCRTAT","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","2a25bd39c0c5eef6","10","1.40"
"2019-02-12 09:29:20","2019-02-12 09:35:06","0","38908e4c7b217ee2","100","345","1","2019-02-12 09:35:06","R_tGK0NpZBt84iUtb","","","","",39.11,-84.61,"anonymous","EN","0","37","4","4","3","2","6","1","2.5","1","16","16","2.5","6","6","2.5","6","1","6","16","2.5","6","2.5","6","2.5","16","16","1","6","6","2.5","6","1","30","6","16","6","6","3.124","31.505","36.555","27","5","5","5","5","5","6","3","5","2","5","5","5","5","7","5","5","5","7","3","2","6","3","3","5","2","3","6","6","5","2","35K3O9HUABDBFQ4Q5S6YU30VBIHEF1","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","234a1d701363a4e4","10","1.40"
"2019-02-12 09:32:53","2019-02-12 09:35:20","0","2b960e87a01677ee","100","146","1","2019-02-12 09:35:20","R_22tq8iMgYIloudh","","","","",41.94,-87.65,"anonymous","EN","0","36","5","6","1","2","1","1","1","1","30","30","16","6","6","1","6","2.5","16","6","16","16","16","6","16","1","1","2.5","30","6","2.5","2.5","6","30","6","6","6","6","4.184","22.92","23.448","27","6","5","5","5","6","3","3","5","2","5","5","5","5","5","5","2","4","7","3","4","3","3","2","3","3","3","2","3","3","3","3Z3ZLGNNSIU5WHE2UO0WNB0CRV13QU","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","6cd82cecee19b966","10","1.40"
"2019-02-12 09:27:39","2019-02-12 09:35:41","0","336fc8275ee2a8b2","100","481","1","2019-02-12 09:35:41","R_3Ep1N6FdtGcJwKq","","","","",41.75,-88.25,"anonymous","EN","1","65","6","3","0.5","0.5","1","1","2.5","1","2.5","2.5","1","1","1","1","6","1","2.5","1","2.5","1","1","1","1","1","2.5","1","1","6","1","1","1","30","1","1","1","1","3.472","46.201","47.355","26","1","6","3","5","2","6","2","1","2","2","2","1","5","5","2","1","3","7","3","7","3","3","2","6","3","3","3","3","7","2","32KTQ2V7RDF0Q45QJ4UPXFJTHMDM96","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","02bb41585475d9eb","10","1.40"
"2019-02-12 09:30:52","2019-02-12 09:36:01","0","d37d8e5fb9e9fde5","100","308","1","2019-02-12 09:36:01","R_WBsPZcUuB4Gvfbj","","","","",41.94,-87.65,"anonymous","EN","1","40","4","4","2","3","16","2.5","16","16","6","1","1","16","1","1","6","1","1","16","2.5","6","16","1","1","6","6","1","2.5","6","1","6","1","30","6","6","1","1","1.349","28.344","29.324","29","6","7","6","6","4","7","2","1","2","6","6","6","5","6","6","6","7","7","2","2","7","6","2","2","3","7","6","5","6","2","3NG53N1RLVJ6X2JT6SG3ENID2L6P8G","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","cbca67378b64fcea","10","1.40"
"2019-02-12 09:21:00","2019-02-12 09:36:37","0","aa3dc7631af369e0","100","937","1","2019-02-12 09:36:37","R_3pi22GOH70yX0yZ","","","","",36.27,-115.28,"anonymous","EN","1","47","4","2","1","2","2.5","1","1","1","1","1","16","16","1","1","6","2.5","1","1","1","1","16","1","1","1","30","1","2.5","2.5","1","1","1","30","1","1","1","1","6.201","32.818","33.89","26","5","7","7","7","7","7","7","7","2","5","7","7","5","7","7","7","1","7","7","7","1","5","1","3","1","1","7","1","7","5","33CKWXB73JKL5AG6M5WYYHD7LZV115","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","b4e8f52f958fe619","10","1.40"
"2019-02-12 09:35:20","2019-02-12 09:38:44","0","2ba5cdadb6d61ba0","100","203","1","2019-02-12 09:38:44","R_22A0qWLchUxkokx","","","","",28.62,-81.43,"anonymous","EN","1","37","3","6","2","0.5","1","1","1","1","1","1","1","1","1","1","6","1","1","1","1","1","1","1","1","2.5","30","1","1","1","1","2.5","1","1","1","2.5","2.5","1","1.517","25.159","26.368","44","1","1","1","1","3","7","7","1","1","1","1","1","1","1","1","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","3T111IHZ5EQRNKIIOCQ6JED3N9CR9Z","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","b93d1558193d67c9","10","1.40"
"2019-02-12 09:35:25","2019-02-12 09:40:05","0","4092ae94e44bacd0","100","279","1","2019-02-12 09:40:05","R_dbPi2t2WI8lf4D7","","","","",40.8,-73.95,"anonymous","EN","1","28","6","3","1","3","2.5","2.5","6","2.5","1","1","1","6","6","6","6","1","1","1","1","2.5","2.5","1","2.5","1","2.5","1","6","2.5","1","2.5","1","30","2.5","2.5","1","1","3.082","33.726","34.674","32","3","6","6","6","3","3","3","6","2","6","6","6","6","4","6","3","6","7","3","5","2","2","2","5","2","3","2","5","3","2","3F0BG9B9MPNW626BNAKGDEFUV63Y7W","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","9589a9759615c2f6","10","1.40"
"2019-02-12 09:31:10","2019-02-12 09:40:16","0","aa77e6a162b9a234","100","546","1","2019-02-12 09:40:16","R_2fp9vNCDMOLbJHb","","","","",38.7,-121.31,"anonymous","EN","0","29","3","3","0.5","0.5","6","1","2.5","1","6","2.5","1","1","2.5","1","6","1","16","6","1","2.5","6","2.5","2.5","1","16","1","1","1","1","1","1","30","1","1","1","1","1.653","22.048","26.756","27","2","2","4","2","4","2","3","1","2","6","4","2","3","4","2","2","6","7","6","2","7","3","4","6","3","6","3","4","5","3","3HL8HNGX451UKUD9XHQC2PZKKL29FN","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","b4cf223e358a3bce","10","1.40"
"2019-02-12 09:33:34","2019-02-12 09:40:31","0","664a62b6d87ae715","100","416","1","2019-02-12 09:40:31","R_1Qt2bc5DY5GrHSB","","","","",42.76,-71.47,"anonymous","EN","1","32","4","5","6","3","1","6","1","2.5","16","1","1","2.5","1","1","6","1","6","2.5","1","1","1","2.5","16","30","30","1","1","30","2.5","6","1","30","1","2.5","1","1","5.267","47.185","48.037","31","4","4","5","2","6","2","2","7","2","3","7","5","4","6","7","7","2","7","7","3","3","6","1","6","1","3","7","7","4","3","3MHW492WW0DYNBITM5ZLPX8Q8EWMVM","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","a0d75787fa0bace5","10","1.40"
"2019-02-12 09:35:56","2019-02-12 09:40:59","0","ecba7f1c123fb776","100","303","1","2019-02-12 09:40:59","R_1oCkYeH9oBi7rJW","","","","",41.88,-74.83,"anonymous","EN","-1","33","4","1","2","1.5","2.5","1","6","2.5","2.5","1","1","2.5","1","1","6","1","1","2.5","2.5","2.5","2.5","1","1","2.5","2.5","1","2.5","2.5","1","16","1","30","2.5","1","1","1","1.449","31.32","31.816","27","3","6","2","5","4","5","3","4","2","6","6","6","5","5","5","6","3","7","2","4","5","5","3","5","2","4","6","5","5","3","38JBBYETQOA1HA71LBAF3Z34MS8E4D","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","1732e68754518df9","10","1.40"
"2019-02-12 09:36:18","2019-02-12 09:40:59","0","e2737f04bf0b682a","100","281","1","2019-02-12 09:40:59","R_51KHYxScpAS7OE1","","","","",41.81,-89.71,"anonymous","EN","1","38","6","2","1.5","5","16","1","1","2.5","6","1","1","6","1","1","6","1","2.5","6","6","6","16","1","6","1","2.5","2.5","1","2.5","1","1","1","30","2.5","1","1","1","2.617","28.879","29.499","26","2","7","6","4","5","7","3","3","2","6","7","2","6","2","5","3","2","7","6","2","7","5","2","3","6","7","6","3","6","5","3WYP994K17RD22S640FO70FY0VJY6X","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","50f8a45051a50fc0","10","1.40"
"2019-02-12 09:36:42","2019-02-12 09:41:18","0","1e08adfca1d9c7e2","100","276","1","2019-02-12 09:41:19","R_276Wdrt8DsFdvFv","","","","",33.94,-117.38,"anonymous","EN","0","25","4","3","0.25","0.25","2.5","1","1","1","2.5","1","2.5","1","1","1","6","1","1","6","1","1","2.5","1","1","2.5","2.5","1","1","2.5","1","1","1","30","1","1","1","1","3.727","29.113","30.181","10","5","5","4","5","3","3","3","5","2","2","5","3","3","4","3","5","3","7","3","3","6","3","6","5","4","6","5","3","5","3","3OSWBBLG1EXNN6HB9R10USIHFBCDXY","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","f69b807972ad7642","10","1.40"
"2019-02-12 09:31:01","2019-02-12 09:41:30","0","b59f22a5c859d550","100","628","1","2019-02-12 09:41:30","R_3Rmg2X2EDOpR0xf","","","","",30.45,-90.9,"anonymous","EN","0","40","4","3","0.5","1","1","2.5","2.5","2.5","2.5","1","2.5","1","1","2.5","6","2.5","1","2.5","1","2.5","2.5","1","1","2.5","2.5","1","1","2.5","1","2.5","1","30","1","1","1","1","15.073","72.813","74.158","33","3","4","4","3","3","2","2","4","2","4","4","4","3","3","3","4","4","7","4","5","4","3","3","4","3","5","4","2","2","4","39LNWE0K4UWCED32W0RO1IZQDY3UIP","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","79d1823a0eab5ebf","10","1.40"
"2019-02-12 09:36:23","2019-02-12 09:41:45","0","a5cbc795d5f0d9ec","100","322","1","2019-02-12 09:41:46","R_0wDvGaPgHVkgSWt","","","","",41.47,-87.08,"anonymous","EN","1","33","4","3","3","2","2.5","1","1","2.5","1","1","2.5","2.5","1","1","6","1","2.5","6","1","6","16","1","2.5","1","30","1","1","30","1","30","1","30","1","1","1","1","2.533","21.077","22.391","27","5","6","4","5","4","6","3","3","2","5","5","3","4","6","5","6","6","7","5","4","3","6","2","3","2","5","6","6","6","3","3FIJLY1B6U4FCHTGE6M9OFZZPPJPFX","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","a159691a384f861a","10","1.40"
"2019-02-12 09:40:09","2019-02-12 09:42:17","0","b8ab7ba040567818","100","127","1","2019-02-12 09:42:17","R_2dRanO7q6Sf5wnt","","","","",38.06,-87.55,"anonymous","EN","1","26","4","5","2.5","2.5","2.5","1","1","2.5","1","1","1","1","1","1","1","1","2.5","16","1","1","2.5","2.5","1","1","2.5","2.5","1","1","1","1","1","2.5","2.5","1","1","2.5","1.094","8.576","13.574","3","5","6","5","5","3","3","4","4","2","6","5","6","6","5","5","3","3","7","3","2","3","2","3","2","3","2","3","2","3","2","345LHZDEDXSXOALJBXK1XCX1UG6U3P","3BVS8WK9Q0VUWUW2675R88CE6QLIBD","ef6b3edebf23be32","10","1.40"
